timestamp,device_id,scenario,true_soil_moisture_pct,soil_adc,soil_moisture_pct,soil_dryness_pct,soil_status,temperature_c,humidity_pct,observed_rain_mm,forecast_rain_next_3h_mm,forecast_rain_24h_mm,et0_mm_day,surface_wetness_pct,is_raining,crop_profile,kc_factor,mad_threshold_pct,reservoir_level_pct,reservoir_status,pump_active,irrigation_litres
2026-05-17 12:00:00,esp32-field-01,HEAVY_MONSOON_STORM,30.52,2311,31.37,68.63,HEALTHY,26.14,88.4,0.0,38.25,83.91,2.04,0.5,0,Tomato (Vegetative),0.85,50.0,53.8,HEALTHY,0,0.0
2026-05-17 13:00:00,esp32-field-01,HEAVY_MONSOON_STORM,34.8,2236,35.57,64.43,HEALTHY,27.16,86.3,20.4,32.57,70.56,2.38,100.0,1,Tomato (Vegetative),0.85,50.0,84.4,HEALTHY,0,0.0
2026-05-17 14:00:00,esp32-field-01,HEAVY_MONSOON_STORM,37.63,2205,37.67,62.33,HEALTHY,26.99,86.3,17.7,12.06,31.5,2.32,100.0,1,Tomato (Vegetative),0.85,50.0,80.3,HEALTHY,0,0.0
2026-05-17 15:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.95,2253,35.44,64.56,HEALTHY,25.62,84.5,0.0,58.57,136.74,2.21,0.9,0,Tomato (Vegetative),0.85,50.0,53.8,HEALTHY,0,0.0
2026-05-17 16:00:00,esp32-field-01,HEAVY_MONSOON_STORM,38.67,2250,36.41,63.59,HEALTHY,26.14,83.8,14.0,40.52,106.1,2.56,100.0,1,Tomato (Vegetative),0.85,50.0,74.8,HEALTHY,0,0.0
2026-05-17 17:00:00,esp32-field-01,HEAVY_MONSOON_STORM,37.74,2248,37.14,62.86,HEALTHY,25.42,87.1,0.0,89.0,225.3,2.42,5.4,0,Tomato (Vegetative),0.85,50.0,53.8,HEALTHY,0,0.0
2026-05-17 18:00:00,esp32-field-01,HEAVY_MONSOON_STORM,44.72,2105,43.66,56.34,HEALTHY,24.32,89.8,48.1,56.08,119.64,2.1,100.0,1,Tomato (Vegetative),0.85,50.0,100.0,HEALTHY,0,0.0
2026-05-17 19:00:00,esp32-field-01,HEAVY_MONSOON_STORM,42.29,2135,42.03,57.97,HEALTHY,24.43,92.5,0.0,48.18,120.22,2.05,1.4,0,Tomato (Vegetative),0.85,50.0,53.7,HEALTHY,0,0.0
2026-05-17 20:00:00,esp32-field-01,HEAVY_MONSOON_STORM,48.0,2006,49.18,50.82,HEALTHY,23.6,91.3,54.2,0.0,1.25,1.78,100.0,1,Tomato (Vegetative),0.85,50.0,100.0,HEALTHY,0,0.0
2026-05-17 21:00:00,esp32-field-01,HEAVY_MONSOON_STORM,44.75,2076,45.17,54.83,HEALTHY,22.79,95.9,0.0,2.91,11.73,1.78,0.9,0,Tomato (Vegetative),0.85,50.0,53.7,HEALTHY,0,0.0
2026-05-17 22:00:00,esp32-field-01,HEAVY_MONSOON_STORM,42.31,2114,42.51,57.49,HEALTHY,21.36,93.8,0.0,3.14,7.21,1.97,0.3,0,Tomato (Vegetative),0.85,50.0,53.7,HEALTHY,0,0.0
2026-05-17 23:00:00,esp32-field-01,HEAVY_MONSOON_STORM,40.48,2137,41.76,58.24,HEALTHY,20.92,99.0,0.0,4.91,12.53,1.92,1.9,0,Tomato (Vegetative),0.85,50.0,53.7,HEALTHY,0,0.0
2026-05-18 00:00:00,esp32-field-01,HEAVY_MONSOON_STORM,39.6,2191,39.57,60.43,HEALTHY,19.62,99.0,3.1,45.71,126.61,1.7,82.3,1,Tomato (Vegetative),0.85,50.0,58.3,HEALTHY,0,0.0
2026-05-18 01:00:00,esp32-field-01,HEAVY_MONSOON_STORM,38.45,2207,38.2,61.8,HEALTHY,19.52,98.6,0.0,53.53,125.46,1.69,5.7,0,Tomato (Vegetative),0.85,50.0,53.7,HEALTHY,0,0.0
2026-05-18 02:00:00,esp32-field-01,HEAVY_MONSOON_STORM,37.89,2181,39.39,60.61,HEALTHY,19.75,96.6,1.9,55.95,121.55,1.7,75.9,1,Tomato (Vegetative),0.85,50.0,56.5,HEALTHY,0,0.0
2026-05-18 03:00:00,esp32-field-01,HEAVY_MONSOON_STORM,45.93,2080,45.96,54.04,HEALTHY,19.69,96.4,55.0,0.0,0.26,1.77,100.0,1,Tomato (Vegetative),0.85,50.0,100.0,HEALTHY,0,0.0
2026-05-18 04:00:00,esp32-field-01,HEAVY_MONSOON_STORM,43.19,2097,44.03,55.97,HEALTHY,20.29,98.8,0.0,17.36,42.43,1.92,0.1,0,Tomato (Vegetative),0.85,50.0,53.7,HEALTHY,0,0.0
2026-05-18 05:00:00,esp32-field-01,HEAVY_MONSOON_STORM,41.14,2126,42.06,57.94,HEALTHY,20.63,96.8,0.0,32.25,63.35,1.81,1.3,0,Tomato (Vegetative),0.85,50.0,53.7,HEALTHY,0,0.0
2026-05-18 06:00:00,esp32-field-01,HEAVY_MONSOON_STORM,39.61,2200,39.19,60.81,HEALTHY,20.8,97.9,0.0,69.53,156.92,1.44,1.5,0,Tomato (Vegetative),0.85,50.0,53.6,HEALTHY,0,0.0
2026-05-18 07:00:00,esp32-field-01,HEAVY_MONSOON_STORM,41.44,2138,42.13,57.87,HEALTHY,22.02,94.4,18.8,44.0,116.42,2.06,100.0,1,Tomato (Vegetative),0.85,50.0,81.8,HEALTHY,0,0.0
2026-05-18 08:00:00,esp32-field-01,HEAVY_MONSOON_STORM,41.39,2176,39.94,60.06,HEALTHY,22.83,89.0,9.9,40.77,93.74,1.94,95.4,1,Tomato (Vegetative),0.85,50.0,68.5,HEALTHY,0,0.0
2026-05-18 09:00:00,esp32-field-01,HEAVY_MONSOON_STORM,46.54,2036,47.16,52.84,HEALTHY,23.35,88.3,42.5,0.0,0.4,1.88,100.0,1,Tomato (Vegetative),0.85,50.0,100.0,HEALTHY,0,0.0
2026-05-18 10:00:00,esp32-field-01,HEAVY_MONSOON_STORM,43.62,2092,44.28,55.72,HEALTHY,24.2,89.6,0.0,0.0,4.99,2.12,0.2,0,Tomato (Vegetative),0.85,50.0,53.6,HEALTHY,0,0.0
2026-05-18 11:00:00,esp32-field-01,HEAVY_MONSOON_STORM,41.43,2144,41.84,58.16,HEALTHY,24.29,86.6,0.0,0.0,2.82,2.24,1.4,0,Tomato (Vegetative),0.85,50.0,53.6,HEALTHY,0,0.0
2026-05-18 12:00:00,esp32-field-01,HEAVY_MONSOON_STORM,39.78,2146,41.38,58.62,HEALTHY,26.83,85.4,0.0,0.0,0.23,1.94,0.1,0,Tomato (Vegetative),0.85,50.0,53.6,HEALTHY,0,0.0
2026-05-18 13:00:00,esp32-field-01,HEAVY_MONSOON_STORM,38.55,2174,40.01,59.99,HEALTHY,25.94,83.2,0.0,0.0,1.93,2.22,0.8,0,Tomato (Vegetative),0.85,50.0,53.6,HEALTHY,0,0.0
2026-05-18 14:00:00,esp32-field-01,HEAVY_MONSOON_STORM,37.62,2197,38.05,61.95,HEALTHY,26.49,85.8,0.0,4.69,12.2,2.33,0.6,0,Tomato (Vegetative),0.85,50.0,53.6,HEALTHY,0,0.0
2026-05-18 15:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.94,2211,37.03,62.97,HEALTHY,26.25,86.5,0.0,4.72,11.8,2.24,1.9,0,Tomato (Vegetative),0.85,50.0,53.6,HEALTHY,0,0.0
2026-05-18 16:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.43,2237,36.91,63.09,HEALTHY,27.02,88.6,0.0,4.53,12.21,2.45,1.9,0,Tomato (Vegetative),0.85,50.0,53.6,HEALTHY,0,0.0
2026-05-18 17:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.91,2227,35.96,64.04,HEALTHY,24.64,86.4,5.3,0.0,0.19,2.11,87.3,1,Tomato (Vegetative),0.85,50.0,61.5,HEALTHY,0,0.0
2026-05-18 18:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.43,2246,34.95,65.05,HEALTHY,25.89,89.9,0.0,0.0,0.46,2.02,2.7,0,Tomato (Vegetative),0.85,50.0,53.6,HEALTHY,0,0.0
2026-05-18 19:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.07,2240,36.15,63.85,HEALTHY,24.66,90.1,0.0,26.5,61.42,2.33,0.9,0,Tomato (Vegetative),0.85,50.0,53.5,HEALTHY,0,0.0
2026-05-18 20:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.8,2270,34.56,65.44,HEALTHY,23.99,90.8,0.0,28.89,60.79,2.11,0.4,0,Tomato (Vegetative),0.85,50.0,53.5,HEALTHY,0,0.0
2026-05-18 21:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.6,2225,36.7,63.3,HEALTHY,21.88,94.7,0.0,43.26,114.94,1.65,1.9,0,Tomato (Vegetative),0.85,50.0,53.5,HEALTHY,0,0.0
2026-05-18 22:00:00,esp32-field-01,HEAVY_MONSOON_STORM,39.84,2175,39.61,60.39,HEALTHY,20.66,95.8,27.6,19.88,53.96,1.54,100.0,1,Tomato (Vegetative),0.85,50.0,94.9,HEALTHY,0,0.0
2026-05-18 23:00:00,esp32-field-01,HEAVY_MONSOON_STORM,38.63,2195,38.72,61.28,HEALTHY,20.33,97.8,0.0,25.91,53.03,1.73,8.7,0,Tomato (Vegetative),0.85,50.0,53.5,HEALTHY,0,0.0
2026-05-19 00:00:00,esp32-field-01,HEAVY_MONSOON_STORM,41.55,2167,41.05,58.95,HEALTHY,20.37,99.0,24.0,0.0,1.42,2.04,100.0,1,Tomato (Vegetative),0.85,50.0,89.5,HEALTHY,0,0.0
2026-05-19 01:00:00,esp32-field-01,HEAVY_MONSOON_STORM,39.91,2147,41.28,58.72,HEALTHY,19.78,99.0,0.0,0.0,0.75,1.83,5.9,0,Tomato (Vegetative),0.85,50.0,53.5,HEALTHY,0,0.0
2026-05-19 02:00:00,esp32-field-01,HEAVY_MONSOON_STORM,38.68,2201,37.67,62.33,HEALTHY,19.42,99.0,0.0,0.0,0.26,1.53,2.7,0,Tomato (Vegetative),0.85,50.0,53.5,HEALTHY,0,0.0
2026-05-19 03:00:00,esp32-field-01,HEAVY_MONSOON_STORM,37.76,2209,37.6,62.4,HEALTHY,20.25,98.8,0.0,0.0,2.44,1.62,0.1,0,Tomato (Vegetative),0.85,50.0,53.5,HEALTHY,0,0.0
2026-05-19 04:00:00,esp32-field-01,HEAVY_MONSOON_STORM,37.06,2196,37.43,62.57,HEALTHY,20.54,96.0,0.0,0.0,0.15,1.85,0.0,0,Tomato (Vegetative),0.85,50.0,53.5,HEALTHY,0,0.0
2026-05-19 05:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.55,2211,37.24,62.76,HEALTHY,20.18,97.5,0.0,0.0,0.3,1.8,1.6,0,Tomato (Vegetative),0.85,50.0,53.5,HEALTHY,0,0.0
2026-05-19 06:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.16,2215,36.6,63.4,HEALTHY,21.35,92.4,0.0,0.0,0.48,1.71,0.4,0,Tomato (Vegetative),0.85,50.0,53.5,HEALTHY,0,0.0
2026-05-19 07:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.86,2245,34.63,65.37,HEALTHY,22.58,92.4,0.0,0.0,0.1,1.98,0.7,0,Tomato (Vegetative),0.85,50.0,53.4,HEALTHY,0,0.0
2026-05-19 08:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.62,2232,36.81,63.19,HEALTHY,23.84,91.5,0.0,1.27,5.08,2.45,2.8,0,Tomato (Vegetative),0.85,50.0,53.4,HEALTHY,0,0.0
2026-05-19 09:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.44,2251,35.56,64.44,HEALTHY,23.92,90.5,0.0,1.62,3.49,1.87,4.9,0,Tomato (Vegetative),0.85,50.0,53.4,HEALTHY,0,0.0
2026-05-19 10:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.3,2265,34.76,65.24,HEALTHY,25.55,87.0,0.0,1.33,5.55,2.19,3.5,0,Tomato (Vegetative),0.85,50.0,53.4,HEALTHY,0,0.0
2026-05-19 11:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.39,2232,35.32,64.68,HEALTHY,25.52,85.8,1.3,0.0,0.63,2.19,80.1,1,Tomato (Vegetative),0.85,50.0,55.4,HEALTHY,0,0.0
2026-05-19 12:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.25,2254,35.72,64.28,HEALTHY,25.79,88.5,0.0,16.21,40.56,2.06,0.1,0,Tomato (Vegetative),0.85,50.0,53.4,HEALTHY,0,0.0
2026-05-19 13:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.15,2254,34.5,65.5,HEALTHY,26.58,85.4,0.0,20.13,40.72,2.39,0.5,0,Tomato (Vegetative),0.85,50.0,53.4,HEALTHY,0,0.0
2026-05-19 14:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.07,2258,34.95,65.05,HEALTHY,25.94,82.7,0.0,20.18,42.03,2.3,6.1,0,Tomato (Vegetative),0.85,50.0,53.4,HEALTHY,0,0.0
2026-05-19 15:00:00,esp32-field-01,HEAVY_MONSOON_STORM,37.92,2184,39.13,60.87,HEALTHY,26.46,84.4,18.2,8.06,21.11,2.37,100.0,1,Tomato (Vegetative),0.85,50.0,80.7,HEALTHY,0,0.0
2026-05-19 16:00:00,esp32-field-01,HEAVY_MONSOON_STORM,37.17,2198,38.39,61.61,HEALTHY,26.26,84.3,0.0,10.6,21.49,2.42,1.3,0,Tomato (Vegetative),0.85,50.0,53.4,HEALTHY,0,0.0
2026-05-19 17:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.62,2241,36.81,63.19,HEALTHY,25.14,85.1,0.0,8.49,21.19,2.16,9.8,0,Tomato (Vegetative),0.85,50.0,53.4,HEALTHY,0,0.0
2026-05-19 18:00:00,esp32-field-01,HEAVY_MONSOON_STORM,37.73,2201,38.64,61.36,HEALTHY,24.24,87.6,9.5,4.38,9.64,2.17,97.6,1,Tomato (Vegetative),0.85,50.0,67.6,HEALTHY,0,0.0
2026-05-19 19:00:00,esp32-field-01,HEAVY_MONSOON_STORM,37.04,2203,38.43,61.57,HEALTHY,24.09,90.6,0.0,9.02,24.1,2.07,4.2,0,Tomato (Vegetative),0.85,50.0,53.4,HEALTHY,0,0.0
2026-05-19 20:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.53,2258,35.42,64.58,HEALTHY,22.52,94.7,0.0,11.88,23.54,1.76,5.6,0,Tomato (Vegetative),0.85,50.0,53.3,HEALTHY,0,0.0
2026-05-19 21:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.77,2212,36.89,63.11,HEALTHY,22.87,95.6,3.9,6.21,15.82,2.25,83.1,1,Tomato (Vegetative),0.85,50.0,59.2,HEALTHY,0,0.0
2026-05-19 22:00:00,esp32-field-01,HEAVY_MONSOON_STORM,37.39,2194,37.64,62.36,HEALTHY,20.67,92.8,6.7,0.22,1.31,1.9,86.1,1,Tomato (Vegetative),0.85,50.0,63.4,HEALTHY,0,0.0
2026-05-19 23:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.79,2221,36.71,63.29,HEALTHY,20.64,97.0,0.0,0.24,0.54,1.58,0.0,0,Tomato (Vegetative),0.85,50.0,53.3,HEALTHY,0,0.0
2026-05-20 00:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.34,2243,35.24,64.76,HEALTHY,19.51,99.0,0.0,0.26,1.51,1.84,9.1,0,Tomato (Vegetative),0.85,50.0,53.3,HEALTHY,0,0.0
2026-05-20 01:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.03,2246,35.91,64.09,HEALTHY,19.74,98.5,0.2,31.15,71.72,1.76,70.2,1,Tomato (Vegetative),0.85,50.0,53.6,HEALTHY,0,0.0
2026-05-20 02:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.77,2237,36.05,63.95,HEALTHY,19.66,99.0,0.0,31.98,69.82,1.78,0.7,0,Tomato (Vegetative),0.85,50.0,53.3,HEALTHY,0,0.0
2026-05-20 03:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.58,2232,36.18,63.82,HEALTHY,19.05,99.0,0.0,36.42,75.48,1.75,10.0,0,Tomato (Vegetative),0.85,50.0,53.3,HEALTHY,0,0.0
2026-05-20 04:00:00,esp32-field-01,HEAVY_MONSOON_STORM,40.47,2133,41.79,58.21,HEALTHY,19.33,96.1,31.6,1.88,4.8,1.35,100.0,1,Tomato (Vegetative),0.85,50.0,100.0,HEALTHY,0,0.0
2026-05-20 05:00:00,esp32-field-01,HEAVY_MONSOON_STORM,39.1,2198,38.33,61.67,HEALTHY,20.93,98.2,0.0,1.9,5.61,1.95,0.6,0,Tomato (Vegetative),0.85,50.0,53.3,HEALTHY,0,0.0
2026-05-20 06:00:00,esp32-field-01,HEAVY_MONSOON_STORM,38.39,2215,37.51,62.49,HEALTHY,20.14,96.0,2.0,0.0,0.97,1.76,78.8,1,Tomato (Vegetative),0.85,50.0,56.3,HEALTHY,0,0.0
2026-05-20 07:00:00,esp32-field-01,HEAVY_MONSOON_STORM,37.53,2208,37.83,62.17,HEALTHY,21.94,93.8,0.0,0.0,1.2,2.0,7.1,0,Tomato (Vegetative),0.85,50.0,53.3,HEALTHY,0,0.0
2026-05-20 08:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.88,2219,37.02,62.98,HEALTHY,23.06,91.0,0.0,0.0,0.37,2.15,0.4,0,Tomato (Vegetative),0.85,50.0,53.2,HEALTHY,0,0.0
2026-05-20 09:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.38,2218,36.33,63.67,HEALTHY,23.69,91.2,0.0,0.0,0.55,2.0,0.6,0,Tomato (Vegetative),0.85,50.0,53.2,HEALTHY,0,0.0
2026-05-20 10:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.01,2229,36.22,63.78,HEALTHY,24.73,88.2,0.0,0.0,1.53,1.96,1.2,0,Tomato (Vegetative),0.85,50.0,53.2,HEALTHY,0,0.0
2026-05-20 11:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.71,2248,35.69,64.31,HEALTHY,25.87,87.2,0.0,0.0,4.59,2.16,1.6,0,Tomato (Vegetative),0.85,50.0,53.2,HEALTHY,0,0.0
2026-05-20 12:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.5,2261,34.4,65.6,HEALTHY,25.22,83.3,0.0,13.25,28.39,2.18,0.4,0,Tomato (Vegetative),0.85,50.0,53.2,HEALTHY,0,0.0
2026-05-20 13:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.32,2238,35.7,64.3,HEALTHY,25.77,86.2,0.0,10.17,28.22,2.61,1.6,0,Tomato (Vegetative),0.85,50.0,53.2,HEALTHY,0,0.0
2026-05-20 14:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.21,2270,34.42,65.58,HEALTHY,26.36,85.5,0.0,12.17,28.8,2.31,5.7,0,Tomato (Vegetative),0.85,50.0,53.2,HEALTHY,0,0.0
2026-05-20 15:00:00,esp32-field-01,HEAVY_MONSOON_STORM,37.17,2194,37.5,62.5,HEALTHY,26.25,86.6,12.8,0.0,1.38,2.05,97.2,1,Tomato (Vegetative),0.85,50.0,72.4,HEALTHY,0,0.0
2026-05-20 16:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.6,2216,35.19,64.81,HEALTHY,24.6,84.1,0.0,0.0,0.26,2.16,4.0,0,Tomato (Vegetative),0.85,50.0,53.2,HEALTHY,0,0.0
2026-05-20 17:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.19,2254,34.76,65.24,HEALTHY,25.77,84.8,0.0,0.0,0.38,1.91,0.5,0,Tomato (Vegetative),0.85,50.0,53.2,HEALTHY,0,0.0
2026-05-20 18:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.9,2216,36.82,63.18,HEALTHY,24.62,89.1,0.0,0.0,0.81,2.14,0.5,0,Tomato (Vegetative),0.85,50.0,53.2,HEALTHY,0,0.0
2026-05-20 19:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.67,2274,35.22,64.78,HEALTHY,23.19,91.9,0.0,0.09,1.22,1.82,13.7,0,Tomato (Vegetative),0.85,50.0,53.2,HEALTHY,0,0.0
2026-05-20 20:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.5,2245,36.18,63.82,HEALTHY,23.17,94.2,0.0,0.0,0.84,2.08,0.1,0,Tomato (Vegetative),0.85,50.0,53.2,HEALTHY,0,0.0
2026-05-20 21:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.37,2256,34.78,65.22,HEALTHY,22.05,92.5,0.0,7.58,19.02,2.11,0.0,0,Tomato (Vegetative),0.85,50.0,53.1,HEALTHY,0,0.0
2026-05-20 22:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.28,2249,35.41,64.59,HEALTHY,20.82,94.3,0.0,9.8,18.99,1.84,18.9,0,Tomato (Vegetative),0.85,50.0,53.1,HEALTHY,0,0.0
2026-05-20 23:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.21,2245,35.05,64.95,HEALTHY,21.44,97.9,0.0,31.0,81.44,1.64,1.5,0,Tomato (Vegetative),0.85,50.0,53.1,HEALTHY,0,0.0
2026-05-21 00:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.52,2202,37.17,62.83,HEALTHY,19.17,99.0,8.6,31.28,62.58,1.8,88.6,1,Tomato (Vegetative),0.85,50.0,66.0,HEALTHY,0,0.0
2026-05-21 01:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.14,2235,36.59,63.41,HEALTHY,19.93,99.0,0.0,22.37,62.81,1.89,0.9,0,Tomato (Vegetative),0.85,50.0,53.1,HEALTHY,0,0.0
2026-05-21 02:00:00,esp32-field-01,HEAVY_MONSOON_STORM,40.36,2168,39.57,60.43,HEALTHY,19.03,99.0,28.3,1.75,3.89,1.44,100.0,1,Tomato (Vegetative),0.85,50.0,95.6,HEALTHY,0,0.0
2026-05-21 03:00:00,esp32-field-01,HEAVY_MONSOON_STORM,39.02,2210,38.15,61.85,HEALTHY,19.31,99.0,0.0,1.81,4.01,1.72,3.0,0,Tomato (Vegetative),0.85,50.0,53.1,HEALTHY,0,0.0
2026-05-21 04:00:00,esp32-field-01,HEAVY_MONSOON_STORM,38.01,2205,37.09,62.91,HEALTHY,20.53,97.6,0.0,1.54,5.03,1.66,1.7,0,Tomato (Vegetative),0.85,50.0,53.1,HEALTHY,0,0.0
2026-05-21 05:00:00,esp32-field-01,HEAVY_MONSOON_STORM,37.53,2203,38.07,61.93,HEALTHY,20.93,97.7,1.7,0.0,1.33,1.69,76.1,1,Tomato (Vegetative),0.85,50.0,55.6,HEALTHY,0,0.0
2026-05-21 06:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.89,2225,36.98,63.02,HEALTHY,20.61,95.4,0.0,0.0,0.41,1.66,0.7,0,Tomato (Vegetative),0.85,50.0,53.1,HEALTHY,0,0.0
2026-05-21 07:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.41,2223,36.39,63.61,HEALTHY,22.49,91.3,0.0,0.0,1.08,2.04,4.4,0,Tomato (Vegetative),0.85,50.0,53.1,HEALTHY,0,0.0
2026-05-21 08:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.04,2234,36.12,63.88,HEALTHY,22.77,92.7,0.0,0.0,0.13,1.94,2.4,0,Tomato (Vegetative),0.85,50.0,53.1,HEALTHY,0,0.0
2026-05-21 09:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.75,2239,36.22,63.78,HEALTHY,23.61,86.9,0.0,0.0,1.82,2.16,3.8,0,Tomato (Vegetative),0.85,50.0,53.0,HEALTHY,0,0.0
2026-05-21 10:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.52,2252,36.0,64.0,HEALTHY,24.71,87.7,0.0,0.0,0.12,2.38,1.7,0,Tomato (Vegetative),0.85,50.0,53.0,HEALTHY,0,0.0
2026-05-21 11:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.35,2261,34.91,65.09,HEALTHY,24.86,87.5,0.0,9.64,25.98,2.16,4.5,0,Tomato (Vegetative),0.85,50.0,53.0,HEALTHY,0,0.0
2026-05-21 12:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.22,2263,34.27,65.73,HEALTHY,25.23,84.6,0.0,12.3,31.11,2.17,0.9,0,Tomato (Vegetative),0.85,50.0,53.0,HEALTHY,0,0.0
2026-05-21 13:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.13,2261,34.58,65.42,HEALTHY,25.94,84.7,0.0,13.25,31.26,2.15,0.1,0,Tomato (Vegetative),0.85,50.0,53.0,HEALTHY,0,0.0
2026-05-21 14:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.83,2235,36.68,63.32,HEALTHY,27.04,83.5,11.1,2.93,7.96,2.16,100.0,1,Tomato (Vegetative),0.85,50.0,69.7,HEALTHY,0,0.0
2026-05-21 15:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.82,2224,37.27,62.73,HEALTHY,27.34,82.6,3.0,0.0,0.13,2.54,82.3,1,Tomato (Vegetative),0.85,50.0,57.5,HEALTHY,0,0.0
2026-05-21 16:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.34,2257,35.78,64.22,HEALTHY,25.95,87.5,0.0,0.0,0.7,2.23,2.3,0,Tomato (Vegetative),0.85,50.0,53.0,HEALTHY,0,0.0
2026-05-21 17:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.99,2221,36.34,63.66,HEALTHY,26.65,85.3,0.0,0.0,3.45,2.74,1.3,0,Tomato (Vegetative),0.85,50.0,53.0,HEALTHY,0,0.0
2026-05-21 18:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.75,2246,35.36,64.64,HEALTHY,24.46,89.0,0.0,0.0,0.43,2.2,7.9,0,Tomato (Vegetative),0.85,50.0,53.0,HEALTHY,0,0.0
2026-05-21 19:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.56,2231,36.22,63.78,HEALTHY,23.62,93.4,0.0,14.69,32.66,2.32,1.3,0,Tomato (Vegetative),0.85,50.0,53.0,HEALTHY,0,0.0
2026-05-21 20:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.41,2254,34.45,65.55,HEALTHY,23.93,91.1,0.0,12.47,31.76,2.19,1.9,0,Tomato (Vegetative),0.85,50.0,53.0,HEALTHY,0,0.0
2026-05-21 21:00:00,esp32-field-01,HEAVY_MONSOON_STORM,35.31,2255,34.65,65.35,HEALTHY,22.76,93.4,0.0,17.31,42.47,1.81,1.7,0,Tomato (Vegetative),0.85,50.0,53.0,HEALTHY,0,0.0
2026-05-21 22:00:00,esp32-field-01,HEAVY_MONSOON_STORM,37.52,2232,37.53,62.47,HEALTHY,20.58,97.8,14.4,5.17,9.33,1.97,100.0,1,Tomato (Vegetative),0.85,50.0,74.5,HEALTHY,0,0.0
2026-05-21 23:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.89,2236,35.1,64.9,HEALTHY,20.74,97.4,0.0,4.09,10.87,2.04,0.4,0,Tomato (Vegetative),0.85,50.0,52.9,HEALTHY,0,0.0
2026-05-22 00:00:00,esp32-field-01,HEAVY_MONSOON_STORM,37.08,2231,36.65,63.35,HEALTHY,20.09,98.1,4.2,0.0,0.07,1.75,84.0,1,Tomato (Vegetative),0.85,50.0,59.2,HEALTHY,0,0.0
2026-05-22 01:00:00,esp32-field-01,HEAVY_MONSOON_STORM,36.56,2242,37.21,62.79,HEALTHY,19.28,97.2,0.0,0.0,4.13,1.62,0.0,0,Tomato (Vegetative),0.85,50.0,52.9,HEALTHY,0,0.0
